date,side,entry_time,entry_ref,entry_fill,sl,tp,risk_width,units,exit_time,exit_price,exit_reason,pnl,equity_before,equity_after,r_net
2025-02-07,short,2025-02-07 11:00:00-05:00,151.38800048828125,151.38648660827639,152.0,150.47000122070312,0.61199951171875,16999,2025-02-07 16:00:00-05:00,151.30099487304688,close_16,1427.554351047609,1040358.4254896662,1041785.9798407138,0.13722024882815825
2025-02-20,short,2025-02-20 11:00:00-05:00,149.51100158691406,149.5095064768982,150.21800231933594,148.45050048828125,0.707000732421875,14735,2025-02-20 16:00:00-05:00,149.6540069580078,close_16,-2151.2661070754875,1041785.9798407138,1039634.7137336383,-0.20650193766996033
2025-02-21,short,2025-02-21 11:00:00-05:00,149.5500030517578,149.5485075517273,150.4409942626953,148.21351623535156,0.8909912109375,11668,2025-02-21 16:00:00-05:00,149.13400268554688,close_16,4819.041823159936,1039634.7137336383,1044453.7555567982,0.4635438835799565
2025-02-25,short,2025-02-25 11:00:00-05:00,149.0709991455078,149.06950843551635,149.5399932861328,148.3675079345703,0.468994140625,22270,2025-02-25 16:00:00-05:00,148.9459991455078,close_16,2717.3816144803877,1044453.7555567982,1047171.1371712786,0.2601734636907666
2025-03-06,long,2025-03-06 11:00:00-05:00,148.23800659179688,148.2394889718628,147.30799865722656,149.63301849365234,0.9300079345703125,11259,2025-03-06 16:00:00-05:00,147.81100463867188,close_16,-4840.94714840893,1047171.1371712786,1042330.1900228696,-0.46232126335133766
2025-03-11,short,2025-03-11 11:00:00-04:00,147.35699462890625,147.35552105895997,148.11399841308594,146.22148895263672,0.7570037841796875,13769,2025-03-11 16:00:00-04:00,147.7550048828125,close_16,-5520.837157247926,1042330.1900228696,1036809.3528656217,-0.5296689161677856
2025-03-12,short,2025-03-12 11:00:00-04:00,148.3159942626953,148.3145111027527,149.14999389648438,147.06499481201172,0.8339996337890625,12431,2025-03-12 16:00:00-04:00,148.35000610351562,close_16,-459.6797437428625,1036809.3528656217,1036349.6731218788,-0.044338749473995645
2025-03-24,long,2025-03-24 11:00:00-04:00,150.4709930419922,150.47249775192262,149.7469940185547,151.55699157714844,0.7239990234375,14314,2025-03-24 16:00:00-04:00,150.64599609375,close_16,2461.8917970365223,1036349.6731218788,1038811.5649189153,0.23755816831057971
2025-03-27,long,2025-03-27 11:00:00-04:00,151.01400756835938,151.01551770843506,150.5749969482422,151.67252349853516,0.4390106201171875,23662,2025-03-27 16:00:00-04:00,151.04600524902344,close_16,685.6556796403602,1038811.5649189153,1039497.2205985556,0.06600542038860137
2025-03-28,short,2025-03-28 11:00:00-04:00,150.0919952392578,150.09049431930544,150.78599548339844,149.05099487304688,0.694000244140625,14978,2025-03-28 16:00:00-04:00,149.7469940185547,close_16,5122.518399880312,1039497.2205985556,1044619.7389984359,0.4927992946660161
2025-04-02,long,2025-04-02 11:00:00-04:00,149.69200134277344,149.69349826278687,149.14700317382812,150.5094985961914,0.5449981689453125,19167,2025-04-02 16:00:00-04:00,150.02499389648438,close_16,6325.021520499729,1044619.7389984359,1050944.7605189357,0.6054981513004724
2025-04-10,short,2025-04-10 11:00:00-04:00,144.66400146484375,144.6625548248291,145.5399932861328,143.35001373291016,0.8759918212890625,11997,2025-04-10 16:00:00-04:00,144.65699768066406,close_16,49.31455853604771,1050944.7605189357,1050994.0750774718,0.004692480098922381
2025-04-25,long,2025-04-25 11:00:00-04:00,143.9810028076172,143.98244261764526,143.40699768066406,144.84201049804688,0.574005126953125,18309,2025-04-25 16:00:00-04:00,143.64599609375,close_16,-6186.299551422981,1050994.0750774718,1044807.7755260488,-0.5886410556116556
2025-04-28,short,2025-04-28 11:00:00-04:00,142.8489990234375,142.84757053344728,143.43699645996094,141.96700286865234,0.5879974365234375,17768,2025-04-28 16:00:00-04:00,142.06399536132812,close_16,13897.321727516974,1044807.7755260488,1058705.097253566,1.3302005818087341
2025-04-29,long,2025-04-29 11:00:00-04:00,142.3679962158203,142.36941989578247,142.04200744628906,142.8569793701172,0.32598876953125,32476,2025-04-29 12:00:00-04:00,142.04200744628906,sl,-10679.17627208587,1058705.097253566,1048025.92098148,-1.00872453379514
2025-05-30,long,2025-05-30 11:00:00-04:00,144.26400756835938,144.26545020843506,143.70599365234375,145.1010284423828,0.558013916015625,18781,2025-05-30 16:00:00-04:00,143.875,close_16,-7360.066528368879,1048025.92098148,1040665.8544531112,-0.7022924468143328
2025-06-20,long,2025-06-20 11:00:00-04:00,145.91400146484375,145.9154606048584,145.55499267578125,146.4525146484375,0.3590087890625,28987,2025-06-20 16:00:00-04:00,146.1820068359375,close_16,7684.001821968526,1040665.8544531112,1048349.8562750797,0.7383786110166747
2025-06-27,long,2025-06-27 11:00:00-04:00,144.8780059814453,144.87945476150514,144.375,145.63251495361328,0.5030059814453125,20841,2025-06-27 16:00:00-04:00,144.75100708007812,close_16,-2707.1456860058383,1048349.8562750797,1045642.7105890738,-0.25823786652511493
2025-07-03,long,2025-07-03 11:00:00-04:00,145.09500122070312,145.09645217071534,144.60299682617188,145.8330078125,0.49200439453125,21252,2025-07-03 16:00:00-04:00,145.0399932861328,close_16,-1230.6881145207549,1045642.7105890738,1044412.0224745531,-0.11770074649546063
2025-07-11,long,2025-07-11 11:00:00-04:00,147.39199829101562,147.39347221099854,146.90199279785156,148.12700653076172,0.4900054931640625,21314,2025-07-11 16:00:00-04:00,147.375,close_16,-425.1282127229043,1044412.0224745531,1043986.8942618301,-0.04070558652260416
2025-07-16,short,2025-07-16 11:00:00-04:00,148.468994140625,148.4675094506836,148.9290008544922,147.77898406982422,0.4600067138671875,22695,2025-07-16 11:00:00-04:00,147.77898406982422,tp,15592.545078168358,1043986.8942618301,1059579.4393399984,1.4935599205558936
2025-07-18,long,2025-07-18 11:00:00-04:00,148.47900390625,148.4804886962891,148.18800354003906,148.9155044555664,0.2910003662109375,36411,2025-07-18 16:00:00-04:00,148.74400329589844,close_16,9540.670907336491,1059579.4393399984,1069120.110247335,0.9004358413297305
2025-07-22,short,2025-07-22 11:00:00-04:00,146.4459991455078,146.44453468551637,146.88999938964844,145.77999877929688,0.444000244140625,24079,2025-07-22 16:00:00-04:00,146.56199645996094,close_16,-2863.652729978736,1069120.110247335,1066256.4575173561,-0.267854344628506
2025-08-05,short,2025-08-05 11:00:00-04:00,147.4499969482422,147.4485224482727,147.8350067138672,146.8724822998047,0.385009765625,27694,2025-08-05 16:00:00-04:00,147.60800170898438,close_16,-4457.49720614273,1066256.4575173561,1061798.9603112135,-0.418055215995604
2025-08-14,long,2025-08-14 11:00:00-04:00,147.48199462890625,147.48346944885256,146.94500732421875,148.2874755859375,0.5369873046875,19773,2025-08-14 16:00:00-04:00,147.77499389648438,close_16,5735.093353480608,1061798.9603112135,1067534.053664694,0.5401369737439826
2025-08-20,short,2025-08-20 11:00:00-04:00,146.99000549316406,146.98853559310913,147.44000244140625,146.31501007080078,0.4499969482421875,23723,2025-08-20 16:00:00-04:00,147.33299255371094,close_16,-8206.504282180298,1067534.053664694,1059327.5493825139,-0.7687391922959662
2025-08-21,long,2025-08-21 11:00:00-04:00,148.156005859375,148.1574874194336,147.5780029296875,149.02301025390625,0.5780029296875,18327,2025-08-21 16:00:00-04:00,148.37100219726562,close_16,3885.893379754699,1059327.5493825139,1063213.4427622685,0.36683389809923767
2025-08-22,short,2025-08-22 11:00:00-04:00,146.8489990234375,146.84753053344727,148.72000122070312,144.04249572753906,1.871002197265625,5682,2025-08-22 16:00:00-04:00,146.96499633789062,close_16,-675.7912519390879,1063213.4427622685,1062537.6515103295,-0.06356777911888967
2025-08-29,short,2025-08-29 11:00:00-04:00,146.82699584960938,146.8255275796509,147.38999938964844,145.98249053955078,0.5630035400390625,18872,2025-08-29 16:00:00-04:00,146.96200561523438,close_16,-2603.348157231201,1062537.6515103295,1059934.3033530982,-0.2450209382876427
2025-09-02,short,2025-09-02 11:00:00-04:00,148.08299255371094,148.0815117237854,148.84800720214844,146.9354705810547,0.7650146484375,13855,2025-09-02 16:00:00-04:00,148.33900451660156,close_16,-3588.1150135435573,1059934.3033530982,1056346.1883395547,-0.33852447582574036
2025-09-11,short,2025-09-11 11:00:00-04:00,147.18600463867188,147.18453277862548,147.6199951171875,146.53501892089844,0.433990478515625,24340,2025-09-11 16:00:00-04:00,147.15899658203125,close_16,585.732525335257,1056346.1883395547,1056931.9208648899,0.05544961887345563
2025-09-16,short,2025-09-16 11:00:00-04:00,146.52099609375,146.51953088378906,147.13699340820312,145.5970001220703,0.615997314453125,17158,2025-09-16 16:00:00-04:00,146.48599243164062,close_16,550.3186953810088,1056931.9208648899,1057482.239560271,0.05206774684167053
2025-09-25,long,2025-09-25 11:00:00-04:00,149.62899780273438,149.6304940927124,149.1320037841797,150.3744888305664,0.4969940185546875,21277,2025-09-25 16:00:00-04:00,149.76699829101562,close_16,2872.5339030711016,1057482.239560271,1060354.773463342,0.27164618341467633
2025-09-26,short,2025-09-26 11:00:00-04:00,149.4969940185547,149.4954990486145,149.7830047607422,149.06797790527344,0.2860107421875,37073,2025-09-26 16:00:00-04:00,149.50599670410156,close_16,-444.6059400303337,1060354.773463342,1059910.1675233117,-0.04193099658561428
2025-10-09,long,2025-10-09 11:00:00-04:00,153.03700256347656,153.0385329335022,152.0959930419922,154.44851684570312,0.941009521484375,11263,2025-10-09 16:00:00-04:00,153.06199645996094,close_16,247.0303258433767,1059910.1675233117,1060157.1978491552,0.023307847575794526
2025-11-13,short,2025-11-13 11:00:00-05:00,154.1929931640625,154.19145123413085,154.677001953125,153.46697998046875,0.4840087890625,21903,2025-11-13 16:00:00-05:00,154.5399932861328,close_16,-7667.96545972849,1060157.1978491552,1052489.2323894268,-0.7233080469735418
2025-11-14,long,2025-11-14 11:00:00-05:00,154.4219970703125,154.42354129028323,153.97900390625,155.08648681640625,0.4429931640625,23758,2025-11-14 16:00:00-05:00,154.52999877929688,close_16,2492.5037868765603,1052489.2323894268,1054981.7361763034,0.23682575158443284
2025-11-24,short,2025-11-24 11:00:00-05:00,156.79200744628906,156.7904395262146,157.16299438476562,156.23552703857422,0.3709869384765625,28437,2025-11-24 16:00:00-05:00,156.822998046875,close_16,-970.4624079742941,1054981.7361763034,1054011.273768329,-0.09198908937604433
2025-12-03,short,2025-12-03 11:00:00-05:00,155.21200561523438,155.21045349517823,155.52200317382812,154.74700927734375,0.30999755859375,34000,2025-12-03 16:00:00-05:00,155.22999572753906,close_16,-717.2140988164415,1054011.273768329,1053294.0596695126,-0.0680474143532688
2025-12-19,long,2025-12-19 11:00:00-05:00,157.4669952392578,157.4685699092102,156.92300415039062,158.2829818725586,0.5439910888671875,19362,2025-12-19 16:00:00-05:00,157.68499755859375,close_16,4159.941178137103,1053294.0596695126,1057454.0008476498,0.3949527920675628
2025-12-31,short,2025-12-31 11:00:00-05:00,156.73899841308594,156.7374310231018,156.94900512695312,156.42398834228516,0.2100067138671875,50353,2025-12-31 16:00:00-05:00,156.62600708007812,close_16,5531.663909726272,1057454.0008476498,1062985.664757376,0.523115099178945
2026-01-14,short,2026-01-14 11:00:00-05:00,158.12399291992188,158.1224116799927,158.67300415039062,157.30047607421875,0.54901123046875,19361,2026-01-14 16:00:00-05:00,158.58999633789062,close_16,-9083.611170753255,1062985.664757376,1053902.0535866227,-0.8545736987215196
2026-01-21,long,2026-01-21 11:00:00-05:00,158.2100067138672,158.21158881393433,157.86900329589844,158.7215118408203,0.34100341796875,30905,2026-01-21 16:00:00-05:00,158.375,close_16,5001.27691161023,1053902.0535866227,1058903.330498233,0.4745625044747284
2026-01-22,short,2026-01-22 11:00:00-05:00,158.39199829101562,158.39041437103273,158.76199340820312,157.83700561523438,0.3699951171875,28619,2026-01-22 16:00:00-05:00,158.43899536132812,close_16,-1435.6830173464891,1058903.330498233,1057467.6474808864,-0.1355838980534182
2026-01-29,short,2026-01-29 11:00:00-05:00,152.80299377441406,152.80146574447633,153.3939971923828,151.91648864746094,0.59100341796875,17892,2026-01-29 16:00:00-05:00,153.11300659179688,close_16,-5601.4838193987425,1057467.6474808864,1051866.1636614876,-0.5297295546318231
2026-02-03,short,2026-02-03 11:00:00-05:00,155.70700073242188,155.70544366241455,156.08299255371094,155.14301300048828,0.3759918212890625,27975,2026-02-03 16:00:00-05:00,155.72999572753906,close_16,-730.409488163189,1051866.1636614876,1051135.7541733244,-0.06944131122927057
2026-03-06,short,2026-03-06 11:00:00-05:00,157.58299255371094,157.5814167237854,158.08799743652344,156.8254852294922,0.5050048828125,20814,2026-03-06 16:00:00-05:00,157.89999389648438,close_16,-6663.730577286311,1051135.7541733244,1044472.0235960381,-0.6339664893038661
2026-03-20,long,2026-03-20 11:00:00-04:00,159.1269989013672,159.12859017135622,158.66600036621094,159.81849670410156,0.46099853515625,22656,2026-03-20 16:00:00-04:00,159.29800415039062,close_16,3802.1525531833395,1044472.0235960381,1048274.1761492215,0.36403803091484394
2026-04-17,short,2026-04-17 11:00:00-04:00,157.85000610351562,157.8484276034546,158.51300048828125,156.8555145263672,0.662994384765625,15811,2026-04-17 15:00:00-04:00,158.51300048828125,sl,-10532.624372501223,1048274.1761492215,1037741.5517767202,-1.004771729804344
2026-04-21,long,2026-04-21 11:00:00-04:00,159.3719940185547,159.37358773849488,159.00799560546875,159.9179916381836,0.3639984130859375,28509,2026-04-21 16:00:00-04:00,159.60499572753906,close_16,6551.7085714288505,1037741.5517767202,1044293.2603481491,0.6313542334940281
2026-04-22,long,2026-04-22 11:00:00-04:00,159.38900756835938,159.39060145843507,159.10699462890625,159.81202697753906,0.282012939453125,37029,2026-04-22 16:00:00-04:00,159.54299926757812,close_16,5584.061297559326,1044293.2603481491,1049877.3216457085,0.5347356736283484
2026-05-28,short,2026-05-28 11:00:00-04:00,159.2259979248047,159.22440566482544,159.45799255371094,158.8780059814453,0.23199462890625,45254,2026-05-28 16:00:00-04:00,159.2469940185547,close_16,-1094.2789943368211,1049877.3216457085,1048783.0426513718,-0.10423010128916047
2026-06-10,long,2026-06-10 11:00:00-04:00,160.47799682617188,160.47960160614014,160.33599853515625,160.6909942626953,0.141998291015625,73858,2026-06-10 16:00:00-04:00,160.53900146484375,close_16,4268.583868429797,1048783.0426513718,1053051.6265198016,0.4070081990114126
2026-06-17,long,2026-06-17 11:00:00-04:00,160.31500244140625,160.3166055914307,160.17999267578125,160.51751708984375,0.135009765625,77998,2026-06-17 13:00:00-04:00,160.17999267578125,sl,-10780.471385512215,1053051.6265198016,1042271.1551342893,-1.0237386528030796
2026-06-22,short,2026-06-22 11:00:00-04:00,161.32200622558594,161.3203930055237,161.90699768066406,160.44451904296875,0.584991455078125,17816,2026-06-22 16:00:00-04:00,161.61000061035156,close_16,-5188.4415253222205,1042271.1551342893,1037082.713608967,-0.4978255704522885
2026-06-25,short,2026-06-25 11:00:00-04:00,161.67599487304688,161.67437811309816,161.85699462890625,161.4044952392578,0.180999755859375,57297,2026-06-25 16:00:00-04:00,161.7899932861328,close_16,-6717.103381820944,1037082.713608967,1030365.6102271461,-0.6476974093745135
