date,side,entry_time,entry_ref,entry_fill,sl,tp,risk_width,units,exit_time,exit_price,exit_reason,pnl,equity_before,equity_after,r_net
2025-09-11,short,2025-09-11 11:00:00-04:00,147.18600463867188,147.18453277862548,147.6199951171875,146.53501892089844,0.433990478515625,25488,2025-09-11 16:00:00-04:00,147.15899658203125,close_16,613.3586937446603,1106197.338098847,1106810.6967925918,0.05544961887345563
2025-09-16,short,2025-09-16 11:00:00-04:00,146.52099609375,146.51953088378906,147.13699340820312,145.5970001220703,0.615997314453125,17967,2025-09-16 16:00:00-04:00,146.48599243164062,close_16,576.2662314903009,1106810.6967925918,1107386.9630240821,0.05206774684167053
2025-09-22,short,2025-09-22 14:00:00-04:00,147.68299865722656,147.68152182724,147.96600341796875,147.25849151611328,0.2830047607421875,39129,2025-09-22 16:00:00-04:00,147.73500061035156,close_16,-2150.378532761883,1107386.9630240821,1105236.5844913202,-0.19418801639082234
2025-09-23,short,2025-09-23 14:00:00-04:00,147.572998046875,147.57152231689454,147.88600158691406,147.1034927368164,0.3130035400390625,35310,2025-09-23 16:00:00-04:00,147.6230010986328,close_16,-1869.8414648669384,1105236.5844913202,1103366.7430264533,-0.16918342758253582
2025-09-25,long,2025-09-25 11:00:00-04:00,149.62899780273438,149.6304940927124,149.1320037841797,150.3744888305664,0.4969940185546875,22200,2025-09-25 16:00:00-04:00,149.76699829101562,close_16,2997.1449287107416,1103366.7430264533,1106363.887955164,0.27164618341467633
2025-09-26,short,2025-09-26 11:00:00-04:00,149.4969940185547,149.4954990486145,149.7830047607422,149.06797790527344,0.2860107421875,38682,2025-09-26 16:00:00-04:00,149.50599670410156,close_16,-463.9022191960017,1106363.887955164,1105899.985735968,-0.04193099658561428
2025-10-09,long,2025-10-09 11:00:00-04:00,153.03700256347656,153.0385329335022,152.0959930419922,154.44851684570312,0.941009521484375,11752,2025-10-09 16:00:00-04:00,153.06199645996094,close_16,257.75551711900584,1105899.985735968,1106157.741253087,0.023307847575794526
2025-10-14,short,2025-10-14 12:00:00-04:00,151.7740020751953,151.77248433517457,152.16400146484375,151.18900299072266,0.3899993896484375,28363,2025-10-14 16:00:00-04:00,151.68299865722656,close_16,2495.060434730165,1106157.741253087,1108652.8016878173,0.2255615016237164
2025-10-15,short,2025-10-15 12:00:00-04:00,151.2169952392578,151.21548306930544,151.73699951171875,150.4369888305664,0.5200042724609375,21320,2025-10-15 16:00:00-04:00,151.2550048828125,close_16,-874.8526310116711,1108652.8016878173,1107777.9490568056,-0.07891158924848449
2025-10-29,long,2025-10-29 14:00:00-04:00,152.2469940185547,152.2485164884949,151.85899353027344,152.82899475097656,0.38800048828125,28550,2025-10-29 14:00:00-04:00,152.82899475097656,tp,16529.021715850307,1107777.9490568056,1124306.970772656,1.492137226679204
2025-11-07,short,2025-11-07 12:00:00-05:00,153.05599975585938,153.05446919586183,153.47500610351562,152.427490234375,0.41900634765625,26832,2025-11-07 14:00:00-05:00,153.47500610351562,sl,-11325.026719804533,1124306.970772656,1112981.9440528513,-1.0073156649672113
2025-11-11,long,2025-11-11 13:00:00-05:00,154.0749969482422,154.07653769821167,153.69500732421875,154.64498138427734,0.3799896240234375,29289,2025-11-11 16:00:00-05:00,154.11599731445312,close_16,1110.593665643095,1112981.9440528513,1114092.5377184944,0.09978813596760329
2025-11-13,short,2025-11-13 11:00:00-05:00,154.1929931640625,154.19145123413085,154.677001953125,153.46697998046875,0.4840087890625,23018,2025-11-13 16:00:00-05:00,154.5399932861328,close_16,-8058.312968635821,1114092.5377184944,1106034.2247498585,-0.7233080469735418
2025-11-14,long,2025-11-14 11:00:00-05:00,154.4219970703125,154.42354129028323,153.97900390625,155.08648681640625,0.4429931640625,24967,2025-11-14 16:00:00-05:00,154.52999877929688,close_16,2619.3426234088342,1106034.2247498585,1108653.5673732674,0.23682575158443284
2025-11-19,long,2025-11-19 12:00:00-05:00,156.63099670410156,156.6325630140686,156.25999450683594,157.1875,0.371002197265625,29882,2025-11-19 16:00:00-05:00,156.95899963378906,close_16,9707.676582216083,1108653.5673732674,1118361.2439554834,0.8756471851608033
2025-11-24,short,2025-11-24 11:00:00-05:00,156.79200744628906,156.7904395262146,157.16299438476562,156.23552703857422,0.3709869384765625,30145,2025-11-24 16:00:00-05:00,156.822998046875,close_16,-1028.7508980688924,1118361.2439554834,1117332.4930574144,-0.09198908937604433
2025-11-25,long,2025-11-25 12:00:00-05:00,156.31199645996094,156.31355957992554,155.88900756835938,156.94647979736328,0.4229888916015625,26415,2025-11-25 12:00:00-05:00,155.88900756835938,sl,-11255.719466869059,1117332.4930574144,1106076.7735905454,-1.0073808322210334
2025-12-03,short,2025-12-03 11:00:00-05:00,155.21200561523438,155.21045349517823,155.52200317382812,154.74700927734375,0.30999755859375,35680,2025-12-03 16:00:00-05:00,155.22999572753906,close_16,-752.652913110901,1106076.7735905454,1105324.1206774346,-0.0680474143532688
2025-12-08,long,2025-12-08 12:00:00-05:00,155.8990020751953,155.90056106521607,155.38600158691406,156.6685028076172,0.51300048828125,21546,2025-12-08 16:00:00-05:00,155.92799377441406,close_16,557.4689068415246,1105324.1206774346,1105881.589584276,0.05043548661511855
2025-12-10,short,2025-12-10 12:00:00-05:00,156.33099365234375,156.32943034240722,156.6300048828125,155.88247680664062,0.29901123046875,36984,2025-12-10 14:00:00-05:00,156.6300048828125,sl,-11174.376843354983,1105881.589584276,1094707.2127409212,-1.0104665299041065
2025-12-11,long,2025-12-11 14:00:00-05:00,155.3560028076172,155.3575563676453,154.94000244140625,155.9800033569336,0.4160003662109375,26315,2025-12-11 16:00:00-05:00,155.5919952392578,close_16,6128.314872936702,1094707.2127409212,1100835.527613858,0.5598142948317951
2025-12-12,short,2025-12-12 12:00:00-05:00,155.8159942626953,155.8144361027527,156.10000610351562,155.38997650146484,0.2840118408203125,38760,2025-12-12 16:00:00-05:00,155.87899780273438,close_16,-2562.830190839112,1100835.527613858,1098272.697423019,-0.23280892010964524
2025-12-15,long,2025-12-15 12:00:00-05:00,155.2899932861328,155.2915461860657,154.8459930419922,155.95599365234375,0.444000244140625,24735,2025-12-15 16:00:00-05:00,155.24200439453125,close_16,-1263.8153233910675,1098272.697423019,1097008.882099628,-0.11507698982748928
2025-12-17,long,2025-12-17 14:00:00-05:00,155.64300537109375,155.64456180114746,155.3459930419922,156.0885238647461,0.2970123291015625,36934,2025-12-17 16:00:00-05:00,155.6929931640625,close_16,1731.2603078089323,1097008.882099628,1098740.1424074369,0.15781982224506383
2025-12-18,long,2025-12-18 13:00:00-05:00,155.63800048828125,155.63955686828615,155.27699279785156,156.17951202392578,0.3610076904296875,30435,2025-12-18 16:00:00-05:00,155.60499572753906,close_16,-1099.2266990867583,1098740.1424074369,1097640.91570835,-0.10004548839764967
2025-12-19,long,2025-12-19 11:00:00-05:00,157.4669952392578,157.4685699092102,156.92300415039062,158.2829818725586,0.5439910888671875,20177,2025-12-19 16:00:00-05:00,157.68499755859375,close_16,4335.044579654598,1097640.91570835,1101975.9602880047,0.3949527920675628
2025-12-22,short,2025-12-22 13:00:00-05:00,156.83799743652344,156.8364290565491,157.2220001220703,156.26199340820312,0.384002685546875,28697,2025-12-22 16:00:00-05:00,156.98899841308594,close_16,-4423.333957413082,1101975.9602880047,1097552.6263305917,-0.40140148056902686
2025-12-31,short,2025-12-31 11:00:00-05:00,156.73899841308594,156.7374310231018,156.94900512695312,156.42398834228516,0.2100067138671875,52262,2025-12-31 16:00:00-05:00,156.62600708007812,close_16,5741.382226483316,1097552.6263305917,1103294.0085570752,0.523115099178945
2026-01-14,short,2026-01-14 11:00:00-05:00,158.12399291992188,158.1224116799927,158.67300415039062,157.30047607421875,0.54901123046875,20096,2026-01-14 16:00:00-05:00,158.58999633789062,close_16,-9428.451530781334,1103294.0085570752,1093865.5570262938,-0.8545736987215196
2026-01-21,long,2026-01-21 11:00:00-05:00,158.2100067138672,158.21158881393433,157.86900329589844,158.7215118408203,0.34100341796875,32077,2026-01-21 16:00:00-05:00,158.375,close_16,5190.938666679222,1093865.5570262938,1099056.495692973,0.4745625044747284
2026-01-22,short,2026-01-22 11:00:00-05:00,158.39199829101562,158.39041437103273,158.76199340820312,157.83700561523438,0.3699951171875,29704,2026-01-22 16:00:00-05:00,158.43899536132812,close_16,-1490.1124549166677,1099056.495692973,1097566.3832380564,-0.1355838980534182
2026-01-29,short,2026-01-29 11:00:00-05:00,152.80299377441406,152.80146574447633,153.3939971923828,151.91648864746094,0.59100341796875,18571,2026-01-29 16:00:00-05:00,153.11300659179688,close_16,-5814.059692044157,1097566.3832380564,1091752.3235460124,-0.5297295546318231
2026-02-03,short,2026-02-03 11:00:00-05:00,155.70700073242188,155.70544366241455,156.08299255371094,155.14301300048828,0.3759918212890625,29036,2026-02-03 16:00:00-05:00,155.72999572753906,close_16,-758.1115245149725,1091752.3235460124,1090994.2120214973,-0.06944131122927057
2026-02-09,long,2026-02-09 12:00:00-05:00,156.08299255371094,156.0845533836365,155.51400756835938,156.93647003173828,0.5689849853515625,19174,2026-02-09 16:00:00-05:00,155.8699951171875,close_16,-4143.826713756759,1090994.2120214973,1086850.3853077407,-0.37982894446086507
2026-02-11,short,2026-02-11 12:00:00-05:00,152.93699645996094,152.93546708999634,153.96299743652344,151.3979949951172,1.0260009765625,10593,2026-02-11 16:00:00-05:00,153.21400451660156,close_16,-2966.7769195278056,1086850.3853077407,1083883.6083882127,-0.2729720273646839
2026-02-18,long,2026-02-18 12:00:00-05:00,154.447998046875,154.44954252685548,153.9080047607422,155.25798797607422,0.5399932861328125,20072,2026-02-18 16:00:00-05:00,154.8040008544922,close_16,7083.615293272482,1083883.6083882127,1090967.2236814853,0.6535456952725217
2026-02-19,short,2026-02-19 14:00:00-05:00,154.8699951171875,154.86844641723633,155.28399658203125,154.24899291992188,0.41400146484375,26351,2026-02-19 16:00:00-05:00,155.08599853515625,close_16,-5773.5825707824015,1090967.2236814853,1085193.6411107029,-0.529232373581061
2026-02-26,long,2026-02-26 13:00:00-05:00,156.38299560546875,156.38455943542482,155.82200622558594,157.22447967529297,0.5609893798828125,19344,2026-02-26 16:00:00-05:00,156.1320037841797,close_16,-4915.638692497743,1085193.6411107029,1080278.0024182051,-0.45298000353598866
2026-03-06,short,2026-03-06 11:00:00-05:00,157.58299255371094,157.5814167237854,158.08799743652344,156.8254852294922,0.5050048828125,21391,2026-03-06 16:00:00-05:00,157.89999389648438,close_16,-6848.460688898408,1080278.0024182051,1073429.5417293068,-0.6339664893038661
2026-03-13,long,2026-03-13 12:00:00-04:00,159.5399932861328,159.5415886860657,159.0019989013672,160.34698486328125,0.537994384765625,19952,2026-03-13 16:00:00-04:00,159.67599487304688,close_16,2649.813688151837,1073429.5417293068,1076079.3554174586,0.24686024760337907
2026-03-16,long,2026-03-16 12:00:00-04:00,159.28799438476562,159.2895872647095,158.89500427246094,159.87747955322266,0.3929901123046875,27381,2026-03-16 16:00:00-04:00,159.14500427246094,close_16,-4002.4024043776185,1076079.3554174586,1072076.9530130809,-0.37195450397986873
2026-03-17,long,2026-03-17 15:00:00-04:00,159.03700256347656,159.0385929335022,158.71499633789062,159.52001190185547,0.3220062255859375,33293,2026-03-17 16:00:00-04:00,159.03399658203125,close_16,-205.973518004283,1072076.9530130809,1071870.9794950767,-0.019212955977821196
2026-03-20,long,2026-03-20 11:00:00-04:00,159.1269989013672,159.12859017135622,158.66600036621094,159.81849670410156,0.46099853515625,23251,2026-03-20 16:00:00-04:00,159.29800415039062,close_16,3902.00604758412,1071870.9794950767,1075772.9855426608,0.36403803091484394
2026-03-26,long,2026-03-26 14:00:00-04:00,159.7550048828125,159.75660243286134,159.46099853515625,160.19601440429688,0.29400634765625,36590,2026-03-26 16:00:00-04:00,159.8159942626953,close_16,2114.6703813240956,1075772.9855426608,1077887.655923985,0.19657286433458562
2026-03-31,short,2026-03-31 13:00:00-04:00,158.9510040283203,158.94941451828004,159.44200134277344,158.21450805664062,0.490997314453125,21953,2026-03-31 16:00:00-04:00,158.7100067138672,close_16,5220.8779225010185,1077887.655923985,1083108.533846486,0.48436253589407036
2026-04-03,long,2026-04-03 12:00:00-04:00,159.6269989013672,159.6285951713562,159.4739990234375,159.85649871826172,0.1529998779296875,70791,2026-04-03 16:00:00-04:00,159.61900329589844,close_16,-792.0143441541364,1083108.533846486,1082316.5195023317,-0.07312466939267577
2026-04-08,long,2026-04-08 12:00:00-04:00,158.3769989013672,158.3785826713562,157.88099670410156,159.12100219726562,0.496002197265625,21820,2026-04-08 16:00:00-04:00,158.53399658203125,close_16,3356.5394128755524,1082316.5195023317,1085673.0589152074,0.31013687350029406
2026-04-13,short,2026-04-13 13:00:00-04:00,159.51499938964844,159.51340423965456,159.802001953125,159.0844955444336,0.2870025634765625,37827,2026-04-13 16:00:00-04:00,159.38499450683594,close_16,4797.064401458076,1085673.0589152074,1090470.1233166654,0.4418632410017275
2026-04-14,long,2026-04-14 12:00:00-04:00,158.90499877929688,158.9065878292847,158.66900634765625,159.2589874267578,0.235992431640625,46207,2026-04-14 16:00:00-04:00,158.86300659179688,close_16,-2087.1640700556013,1090470.1233166654,1088382.9592466098,-0.19140388206399944
2026-04-17,short,2026-04-17 11:00:00-04:00,157.85000610351562,157.8484276034546,158.51300048828125,156.8555145263672,0.662994384765625,16416,2026-04-17 15:00:00-04:00,158.51300048828125,sl,-10935.649971474295,1088382.9592466098,1077447.3092751356,-1.004771729804344
2026-04-21,long,2026-04-21 11:00:00-04:00,159.3719940185547,159.37358773849488,159.00799560546875,159.9179916381836,0.3639984130859375,29600,2026-04-21 16:00:00-04:00,159.60499572753906,close_16,6802.433396972674,1077447.3092751356,1084249.7426721083,0.6313542334940281
2026-04-22,long,2026-04-22 11:00:00-04:00,159.38900756835938,159.39060145843507,159.10699462890625,159.81202697753906,0.282012939453125,38446,2026-04-22 16:00:00-04:00,159.54299926757812,close_16,5797.7482688154105,1084249.7426721083,1090047.4909409238,0.5347356736283484
2026-04-24,short,2026-04-24 12:00:00-04:00,159.3489990234375,159.34740553344727,159.65199279785156,158.8945083618164,0.3029937744140625,35975,2026-04-24 16:00:00-04:00,159.41700744628906,close_16,-2561.2790829124256,1090047.4909409238,1087486.2118580113,-0.23497539859998814
2026-04-29,long,2026-04-29 12:00:00-04:00,160.23300170898438,160.23460403900148,159.94400024414062,160.66650390625,0.28900146484375,37629,2026-04-29 16:00:00-04:00,160.3769989013672,close_16,5297.828015042918,1087486.2118580113,1092784.0398730543,0.48716394033788485
2026-05-19,short,2026-05-19 13:00:00-04:00,158.80999755859375,158.80840945861817,159.19400024414062,158.23399353027344,0.384002685546875,28457,2026-05-19 16:00:00-04:00,159.0500030517578,close_16,-6920.289739343164,1092784.0398730543,1085863.7501337111,-0.6332874803305819
2026-05-21,short,2026-05-21 14:00:00-04:00,158.87600708007812,158.87441832000732,159.35000610351562,158.16500854492188,0.4739990234375,22908,2026-05-21 16:00:00-04:00,158.91000366210938,close_16,-851.5921205128341,1085863.7501337111,1085012.1580131983,-0.07842725469998703
2026-05-22,long,2026-05-22 12:00:00-04:00,159.1929931640625,159.19458509399416,158.98300170898438,159.5079803466797,0.209991455078125,51669,2026-05-22 16:00:00-04:00,159.15899658203125,close_16,-1921.0586865553498,1085012.1580131983,1083091.099326643,-0.17705530882146453
2026-05-28,short,2026-05-28 11:00:00-04:00,159.2259979248047,159.22440566482544,159.45799255371094,158.8780059814453,0.23199462890625,46686,2026-05-28 16:00:00-04:00,159.2469940185547,close_16,-1128.9059338314587,1083091.099326643,1081962.1933928116,-0.10423010128916047
2026-06-10,long,2026-06-10 11:00:00-04:00,160.47799682617188,160.47960160614014,160.33599853515625,160.6909942626953,0.141998291015625,76195,2026-06-10 16:00:00-04:00,160.53900146484375,close_16,4403.649541755915,1081962.1933928116,1086365.8429345675,0.4070081990114126
2026-06-11,short,2026-06-11 14:00:00-04:00,160.12399291992188,160.1223916799927,160.5590057373047,159.47147369384766,0.4350128173828125,24973,2026-06-11 16:00:00-04:00,159.79400634765625,close_16,8160.861547232681,1086365.8429345675,1094526.7044818,0.7512132498509537
2026-06-17,long,2026-06-17 11:00:00-04:00,160.31500244140625,160.3166055914307,160.17999267578125,160.51751708984375,0.135009765625,81070,2026-06-17 13:00:00-04:00,160.17999267578125,sl,-11205.066991762293,1094526.7044818,1083321.6374900378,-1.0237386528030796
2026-06-22,short,2026-06-22 11:00:00-04:00,161.32200622558594,161.3203930055237,161.90699768066406,160.44451904296875,0.584991455078125,18518,2026-06-22 16:00:00-04:00,161.61000061035156,close_16,-5392.880566115676,1083321.6374900378,1077928.756923922,-0.4978255704522885
2026-06-25,short,2026-06-25 11:00:00-04:00,161.67599487304688,161.67437811309816,161.85699462890625,161.4044952392578,0.180999755859375,59554,2026-06-25 16:00:00-04:00,161.7899932861328,close_16,-6981.698427508674,1077928.756923922,1070947.0584964135,-0.6476974093745135
2026-07-09,short,2026-07-09 12:00:00-04:00,162.281005859375,162.2793830493164,162.45399475097656,162.02152252197266,0.1729888916015625,61908,2026-07-09 16:00:00-04:00,162.3800048828125,close_16,-6329.8226814992095,1070947.0584964135,1064617.2358149143,-0.5910531745611888
