Size,EntryBar,ExitBar,EntryPrice,ExitPrice,SL,TP,PnL,Commission,ReturnPct,EntryTime,ExitTime,Duration,Tag,Entry_dc_upper,Exit_dc_upper,Entry_dc_lower,Exit_dc_lower,Entry_dc_midline,Exit_dc_midline,Entry_atr,Exit_atr
-28247,18,24,151.6784758758545,152.03400750963695,152.03400750963695,,-10042.702059452806,0.0,-0.002343982109059617,2024-11-05 18:00:00+00:00,2024-11-06 00:00:00+00:00,0 days 06:00:00,,152.38600158691406,152.23399353027344,151.58999633789062,151.33200073242188,151.98799896240234,151.78299713134766,0.2430091567051203,0.3507499787677865
18816,25,53,152.91853661636353,154.17100524902344,152.38987539805925,,23566.44979212891,0.0,0.00819043041068368,2024-11-06 01:00:00+00:00,2024-11-07 05:00:00+00:00,1 days 04:00:00,,152.92100524902344,154.71299743652344,151.28199768066406,153.9290008544922,152.10150146484375,154.3209991455078,0.35726684342611426,0.33382331024112305
-22195,62,87,153.498465,152.6929931640625,153.9526333441253,,17877.447398633038,0.0,0.005247425998282873,2024-11-07 14:00:00+00:00,2024-11-08 15:00:00+00:00,1 days 01:00:00,,154.375,152.95599365234375,153.44700622558594,152.13600158691406,153.91100311279297,152.5459976196289,0.3166762760182304,0.314574533109921
24035,96,116,153.14053895843506,153.64500427246094,152.7108821399167,,12124.823822611997,0.0,0.0032941330718627704,2024-11-11 01:00:00+00:00,2024-11-11 21:00:00+00:00,0 days 20:00:00,,153.14700317382812,153.95199584960938,152.3769989013672,153.62399291992188,152.76200103759766,153.78799438476562,0.27971588499483985,0.19483981960281516
-35744,119,119,153.51647019104004,153.7649486450533,153.7649486450533,,-8881.61386024969,0.0,-0.0016185784737237086,2024-11-12 00:00:00+00:00,2024-11-12 00:00:00+00:00,0 days 00:00:00,,153.947998046875,153.947998046875,153.46499633789062,153.46499633789062,153.7064971923828,153.7064971923828,0.20501110783805365,0.20501110783805365
33331,121,122,153.9595321336365,153.651596227064,153.651596227064,,-10263.811701967385,0.0,-0.0020001093943646797,2024-11-12 02:00:00+00:00,2024-11-12 03:00:00+00:00,0 days 01:00:00,,153.96600341796875,154.06100463867188,153.46499633789062,153.46499633789062,153.7154998779297,153.76300048828125,0.2153733503219777,0.21734641214328734
30879,129,157,154.10354602493288,154.50999450683594,153.77226407967328,,12550.722672684447,0.0,0.0026375024610874043,2024-11-12 10:00:00+00:00,2024-11-13 14:00:00+00:00,1 days 04:00:00,,154.16700744628906,155.23800659179688,153.4029998779297,154.40699768066406,153.78500366210938,154.82250213623047,0.2160765995344791,0.27167858898074115
24670,160,182,155.2795526579285,155.80099487304688,154.85969360118892,,12863.979446970532,0.0,0.003358086793739501,2024-11-13 17:00:00+00:00,2024-11-14 15:00:00+00:00,0 days 22:00:00,,155.3000030517578,156.24200439453125,154.3350067138672,155.51499938964844,154.8175048828125,155.87850189208984,0.27561773535030437,0.2745402840187277
23940,188,198,156.296561118927,156.09800720214844,155.8564892831642,,-4753.3807676788365,0.0,-0.0012703665093916072,2024-11-14 21:00:00+00:00,2024-11-15 07:00:00+00:00,0 days 10:00:00,,156.41900634765625,156.7480010986328,155.51499938964844,156.031005859375,155.96700286865234,156.3895034790039,0.28124421503061237,0.28564907540319007
-24389,199,222,155.77744916793824,154.94700622558594,156.20847239240166,,20253.672921030393,0.0,0.005330957380468071,2024-11-15 08:00:00+00:00,2024-11-18 09:00:00+00:00,3 days 01:00:00,,156.7480010986328,155.13800048828125,155.75599670410156,153.83399963378906,156.2519989013672,154.48600006103516,0.29338822661602026,0.4062385629050008
19054,226,227,155.26955805114747,154.70693786006,154.70693786006,,-10720.165120980488,0.0,-0.0036235061022208415,2024-11-18 13:00:00+00:00,2024-11-18 14:00:00+00:00,0 days 01:00:00,,155.2790069580078,155.35899353027344,154.29299926757812,154.29299926757812,154.78600311279297,154.82599639892578,0.3815896644522465,0.3835473014221753
-24145,238,244,154.37446332000732,154.50599670410156,154.8097554605631,,-3175.873558955427,0.0,-0.0008520410776851062,2024-11-19 01:00:00+00:00,2024-11-19 07:00:00+00:00,0 days 06:00:00,,155.0659942626953,154.69000244140625,154.29400634765625,153.94700622558594,154.68000030517578,154.3185043334961,0.2966571918487847,0.2847430957819249
-19611,246,253,153.74345766723633,154.28210886136813,154.28210886136813,,-10563.488568118768,0.0,-0.003503571483982615,2024-11-19 09:00:00+00:00,2024-11-19 16:00:00+00:00,0 days 07:00:00,,154.656005859375,154.656005859375,153.27200317382812,153.27200317382812,153.96400451660156,153.96400451660156,0.38423281889567124,0.42726040070046195
