Size,EntryBar,ExitBar,EntryPrice,ExitPrice,SL,TP,PnL,Commission,ReturnPct,EntryTime,ExitTime,Duration,Tag,Entry_dc_upper,Exit_dc_upper,Entry_dc_lower,Exit_dc_lower,Entry_dc_midline,Exit_dc_midline,Entry_atr,Exit_atr
-33429,15,16,165.53059877566193,165.83414171179948,165.83414171179948,,-10147.136812142036,0.0,-0.0018337572532369784,2024-11-05 15:00:00+00:00,2024-11-05 16:00:00+00:00,0 days 01:00:00,,165.98199462890625,165.98199462890625,165.51699829101562,165.51699829101562,165.74949645996094,165.74949645996094,0.20418006963702054,0.2141667889933048
18475,43,49,166.05642059689697,165.51522328266861,165.51522328266861,,-9998.620380368871,0.0,-0.003259117065651518,2024-11-06 19:00:00+00:00,2024-11-07 01:00:00+00:00,0 days 06:00:00,,166.09800720214844,166.09800720214844,164.91799926757812,165.16799926757812,165.50800323486328,165.63300323486328,0.3595252266376245,0.32775473853537357
-20591,64,96,165.35959807708815,164.11599731445312,165.83985447621606,,25606.983303417823,0.0,0.0075205840912558886,2024-11-07 16:00:00+00:00,2024-11-11 01:00:00+00:00,3 days 09:00:00,,165.89700317382812,164.3939971923828,165.25100708007812,163.1999969482422,165.57400512695312,163.7969970703125,0.31293497604576387,0.2840903670956651
23366,98,104,164.47637672199355,164.04068881137232,164.04068881137232,,-10180.28371957557,0.0,-0.002648939132199213,2024-11-11 03:00:00+00:00,2024-11-11 09:00:00+00:00,0 days 06:00:00,,164.5,164.65199279785156,163.1999969482422,163.62100219726562,163.8499984741211,164.1364974975586,0.2758076511584593,0.2808968437698465
-25089,109,133,163.7286447738089,163.99400329589844,164.1286804520897,,-6657.579960704526,0.0,-0.0016207214226693356,2024-11-11 14:00:00+00:00,2024-11-12 14:00:00+00:00,1 days 00:00:00,,164.65199279785156,164.00100708007812,163.72799682617188,163.24000549316406,164.18999481201172,163.6205062866211,0.2609962299208603,0.24655914048423888
27008,137,157,164.17636568715452,163.80595857719044,163.80595857719044,,-10003.955225909795,0.0,-0.00225615366994969,2024-11-12 18:00:00+00:00,2024-11-13 14:00:00+00:00,0 days 20:00:00,,164.2239990234375,164.7949981689453,163.343994140625,164.25900268554688,163.78399658203125,164.5270004272461,0.2365243696726613,0.26826424860838216
-24319,158,161,163.8956325176468,164.30039136802975,164.30039136802975,,-9843.330482463241,0.0,-0.0024696134007071713,2024-11-13 15:00:00+00:00,2024-11-13 18:00:00+00:00,0 days 03:00:00,,164.7949981689453,164.7949981689453,163.79800415039062,163.6280059814453,164.29650115966797,164.2115020751953,0.28695957222898877,0.2719897557069039
24992,168,176,164.52238319521666,164.12937227990372,164.12937227990372,,-9822.128795501052,0.0,-0.0023887990660006464,2024-11-14 01:00:00+00:00,2024-11-14 09:00:00+00:00,0 days 08:00:00,,164.58599853515625,164.6699981689453,163.6280059814453,164.0489959716797,164.10700225830078,164.3594970703125,0.2536733408864174,0.23839166489542643
-26925,178,179,164.0286398424855,164.3901499120837,164.3901499120837,,-9733.658623931824,0.0,-0.0022039448107682436,2024-11-14 11:00:00+00:00,2024-11-14 12:00:00+00:00,0 days 01:00:00,,164.6699981689453,164.6699981689453,164.0279998779297,163.79600524902344,164.3489990234375,164.23300170898438,0.2524037971846247,0.25980372650123634
22464,183,184,164.91639087186476,164.4934607918444,164.4934607918444,,-9500.70131757747,0.0,-0.0025645121008558425,2024-11-14 16:00:00+00:00,2024-11-14 17:00:00+00:00,0 days 01:00:00,,164.9770050048828,164.9770050048828,163.79600524902344,163.79600524902344,164.38650512695312,164.38650512695312,0.2789300799370973,0.2870063807284207
-24399,200,223,164.36961892797027,163.42100524902344,164.7601336806492,,23145.225152623647,0.0,0.005771222718247704,2024-11-15 09:00:00+00:00,2024-11-18 09:00:00+00:00,3 days 00:00:00,,165.03199768066406,163.49400329589844,164.25399780273438,162.2570037841797,164.64299774169922,162.87550354003906,0.279416454231868,0.3618903263572994
17737,224,240,163.5423461307962,163.2519989013672,162.99416707394062,,-5149.888808382471,0.0,-0.0017753642178816031,2024-11-18 10:00:00+00:00,2024-11-19 02:00:00+00:00,0 days 16:00:00,,163.55099487304688,163.9739990234375,162.2570037841797,163.1580047607422,162.90399932861328,163.56600189208984,0.3501128905879164,0.2875365598840441
-17142,247,252,162.52567385602936,163.08868412698732,163.08868412698732,,-9651.122064761355,0.0,-0.0034641312821548365,2024-11-19 09:00:00+00:00,2024-11-19 14:00:00+00:00,0 days 05:00:00,,163.89999389648438,163.70700073242188,161.97300720214844,161.48500061035156,162.9365005493164,162.59600067138672,0.44563877527227863,0.4971792915412552
13997,258,277,163.8833586228659,163.76600646972656,163.1986862445221,,-1642.5780874912891,0.0,-0.0007160711992081348,2024-11-19 20:00:00+00:00,2024-11-20 15:00:00+00:00,0 days 19:00:00,,163.88099670410156,164.7550048828125,161.96299743652344,163.57400512695312,162.9219970703125,164.1645050048828,0.42607965206110654,0.35720482039870344
-21262,293,317,163.19565419632337,162.1649932861328,163.64111014712606,,21913.912272471734,0.0,0.006315492377944598,2024-11-21 07:00:00+00:00,2024-11-22 07:00:00+00:00,1 days 00:00:00,,163.9290008544922,162.23300170898438,163.09300231933594,161.18899536132812,163.51100158691406,161.71099853515625,0.31261613379102365,0.3251222210788786
-13978,320,330,160.7047231673088,161.1580047607422,161.4027592176117,,-6335.970113011901,0.0,-0.002820586629314503,2024-11-22 10:00:00+00:00,2024-11-22 20:00:00+00:00,0 days 10:00:00,,162.48800659179688,161.37399291992188,159.8990020751953,160.39100646972656,161.1935043334961,160.88249969482422,0.478418234042365,0.3897199828501721
18089,334,334,161.62730188669204,161.091200397995,161.091200397995,,-9697.539829040541,0.0,-0.0033168993260362933,2024-11-25 01:00:00+00:00,2024-11-25 01:00:00+00:00,0 days 00:00:00,,161.66099548339844,161.66099548339844,160.86700439453125,160.86700439453125,161.26399993896484,161.26399993896484,0.3719956020689361,0.3719956020689361
18132,340,357,161.7622999857318,161.23399353027344,161.23180977427,,-9579.252650371041,0.0,-0.003265943025692386,2024-11-25 07:00:00+00:00,2024-11-26 00:00:00+00:00,0 days 17:00:00,,161.99400329589844,162.08999633789062,160.98500061035156,161.2830047607422,161.489501953125,161.6865005493164,0.3569771831946551,0.3605348848876216
-16750,373,395,160.8227162432498,159.99200439453125,161.3918077350636,,13914.423466035722,0.0,0.0051653887468364745,2024-11-26 16:00:00+00:00,2024-11-27 14:00:00+00:00,0 days 22:00:00,,162.0070037841797,160.01499938964844,160.77499389648438,159.08599853515625,161.39099884033203,159.55049896240234,0.36212241939484274,0.37290214214745215
-22458,430,458,159.04276482972045,158.5850067138672,159.47197200494168,,10280.331765832663,0.0,0.0028782077345257395,2024-11-29 01:00:00+00:00,2024-12-02 06:00:00+00:00,3 days 05:00:00,,159.9759979248047,158.63900756835938,158.9980010986328,157.95599365234375,159.48699951171875,158.29750061035156,0.3230503954977477,0.2968311861609065
-19354,460,478,157.79479694039688,157.18099975585938,158.29759053695318,,11879.430709538841,0.0,0.0038898442562042,2024-12-02 08:00:00+00:00,2024-12-03 02:00:00+00:00,0 days 18:00:00,,158.63900756835938,157.31199645996094,157.58200073242188,156.3730010986328,158.11050415039062,156.84249877929688,0.33634012464754975,0.3173262196716247
20426,480,489,157.45319484497955,156.9698364507601,156.9698364507601,,-9873.078560326212,0.0,-0.0030698544713261278,2024-12-03 04:00:00+00:00,2024-12-03 13:00:00+00:00,0 days 09:00:00,,157.50799560546875,157.97999572753906,156.8300018310547,157.16099548339844,157.16899871826172,157.57049560546875,0.3054848652567596,0.3403096211703396
-18981,490,493,156.64883134160294,157.1634643096852,157.1634643096852,,-9768.248367169248,0.0,-0.003285265288446304,2024-12-03 14:00:00+00:00,2024-12-03 17:00:00+00:00,0 days 03:00:00,,157.97999572753906,157.97999572753906,156.6269989013672,156.17300415039062,157.30349731445312,157.07649993896484,0.35214441280828407,0.38432533505751015
19776,501,525,157.35219423262006,157.9459991455078,156.86300909622204,,11743.085957268106,0.0,0.003773731378730494,2024-12-04 01:00:00+00:00,2024-12-05 01:00:00+00:00,1 days 00:00:00,,157.3990020751953,158.59100341796875,156.17300415039062,157.90699768066406,156.78600311279297,158.2490005493164,0.31887989321020516,0.33264233905712104
